date_time,c31,c31bad,c11,c11bad,c43,c43bad,c13,c13bad,c41,c41bad,c33,c33bad,c23,c23bad,c21,c21bad
2020-07-02 16:00:00,2669,3.71,1128,6.38,403,13.15,844,8.77,1450,4.28,1696,1.24,466,1.29,360,4.17
2020-07-02 17:00:00,2522,2.78,979,5.41,297,11.11,776,8.76,1455,5.15,1518,1.52,442,1.36,370,4.59
2020-07-02 18:00:00,2878,2.88,1074,4.75,574,9.06,1081,7.12,1480,5.07,1631,1.72,493,0.41,425,4.71
2020-07-02 19:00:00,2520,2.46,1023,5.67,774,7.49,1327,4.9,1377,5.16,1619,2.1,533,1.5,414,5.31
2020-07-02 20:00:00,2287,3.45,1136,4.84,814,7.99,956,7.22,1274,4.16,1562,1.66,455,0.88,392,4.34
2020-07-02 21:00:00,1590,3.71,926,5.94,543,11.79,179,18.44,956,6.59,1196,1.34,333,1.8,330,2.73
2020-07-02 22:00:00,892,5.49,490,7.96,199,11.56,67,10.45,474,10.13,769,2.6,222,2.7,245,4.08
2020-07-02 23:00:00,426,7.28,278,6.83,230,13.04,60,10,294,9.52,567,2.65,189,4.23,184,8.15
2020-07-03 00:00:00,357,6.16,190,4.74,195,11.79,64,10.94,235,6.81,427,2.11,110,0.91,130,6.92
2020-07-03 01:00:00,257,10.51,114,8.77,133,6.02,26,11.54,108,6.48,266,1.13,66,1.52,68,1.47
2020-07-03 02:00:00,201,6.47,69,5.8,89,8.99,24,8.33,97,6.19,204,3.92,44,9.09,61,9.84
2020-07-03 03:00:00,149,9.4,85,5.88,60,8.33,20,0,80,7.5,163,3.68,41,4.88,33,0
2020-07-03 04:00:00,154,4.55,133,3.01,82,7.32,19,10.53,123,3.25,184,0.54,28,3.57,47,4.26
2020-07-03 05:00:00,228,4.39,263,3.04,118,9.32,141,3.55,217,7.83,346,2.02,45,4.44,30,13.33
2020-07-03 06:00:00,504,2.98,1140,3.42,230,4.78,282,4.61,1059,2.93,1636,1.22,252,1.59,139,5.04
2020-07-03 07:00:00,1070,3.46,1489,3.69,746,5.9,527,3.61,1845,4.28,2777,1.19,573,0.7,437,4.35
2020-07-03 08:00:00,1361,4.41,1425,5.89,76,15.79,673,4.16,1831,2.73,2637,1.74,576,0.69,440,4.77
2020-07-03 09:00:00,1423,4.29,1321,5.45, NULL, NULL,637,5.02,1578,4.37,2284,1.01,503,1.39,390,5.64
2020-07-03 10:00:00,1622,3.95,1262,4.28, NULL, NULL,696,7.04,1466,4.02,2169,1.48,473,1.27,395,7.85
2020-07-03 11:00:00,1591,5.41,1231,5.61, NULL, NULL,347,13.26,1405,4.27,2038,1.91,311,3.22,342,5.56
2020-07-03 12:00:00,1861,5.75,1175,3.4,8,50,196,15.31,1521,4.8,1948,1.49,440,2.95,343,7.87
2020-07-03 13:00:00,2047,4.49,1257,3.74,5,20,228,11.4,1426,4.42,1946,1.9,455,1.76,274,5.47
2020-07-03 14:00:00,2260,3.1,1185,5.06,83,19.28,888,6.98,1474,5.29,1874,2.08,541,2.4,310,6.13
2020-07-03 15:00:00,2390,3.47,1107,3.97,113,13.27,723,7.88,1465,4.16,1737,2.07,497,0.6,362,5.52
2020-07-03 16:00:00,2799,3.72,1067,7.59,130,13.85,392,10.71,1481,4.25,1415,2.33,342,2.34,350,8
2020-07-03 17:00:00,2597,4.85,1017,6.98,73,26.03,247,14.57,1437,4.04,1389,1.37,207,2.42,285,7.72
2020-07-03 18:00:00,2315,3.67,1055,5.4,92,18.48,438,13.47,1437,3.83,1432,1.47,388,1.8,325,4.62
2020-07-03 19:00:00,2410,2.99,1084,6,292,15.07,779,9.24,1227,4.4,1338,2.17,483,1.04,380,5.26
2020-07-03 20:00:00,2385,4.03,1052,7.03,766,7.44,642,10.59,1295,5.25,1424,1.62,517,1.55,435,2.76
2020-07-03 21:00:00,1693,3.31,969,7.12,590,9.32,315,13.33,970,6.29,1172,1.45,411,1.95,306,2.94
2020-07-03 22:00:00,819,5.62,433,8.78,148,12.84,57,12.28,408,7.6,758,2.51,228,2.19,244,5.33
2020-07-03 23:00:00,377,7.16,173,10.98,89,12.36,54,11.11,303,8.25,672,4.02,176,0.57,164,7.32
2020-07-04 00:00:00,383,11.49,202,11.88,130,16.15,48,8.33,228,7.89,462,2.81,118,1.69,151,6.62
2020-07-04 01:00:00,335,7.76,144,13.89,89,14.61,39,15.38,187,9.09,346,2.02,86,0,90,4.44
2020-07-04 02:00:00,210,10.95,94,5.32,71,4.23,27,22.22,108,9.26,291,4.47,57,1.75,89,5.62
2020-07-04 03:00:00,193,8.29,99,7.07,59,18.64,14,21.43,101,3.96,220,3.18,44,0,57,3.51
2020-07-04 04:00:00,210,6.67,183,3.28,94,8.51,25,12,135,3.7,227,0,48,0,63,4.76
2020-07-04 05:00:00,238,3.78,195,2.56,134,6.72,138,2.17,173,3.47,254,0.79,49,0,23,4.35
2020-07-04 06:00:00,348,3.45,419,2.63,136,8.09,228,3.95,404,2.97,539,1.48,127,1.57,35,8.57
2020-07-04 07:00:00,610,3.28,650,4.31,11,18.18,381,3.15,745,2.82,885,2.94,224,0,82,7.32
2020-07-04 08:00:00,927,4.1,941,7.86, NULL, NULL,507,3.75,863,3.13,1127,2.31,281,0.36,131,7.63
2020-07-04 09:00:00,1169,3.68,1092,4.4, NULL, NULL,584,4.11,1038,2.6,1404,1.07,343,0.87,269,6.32
2020-07-04 10:00:00,1579,4.18,1144,4.46, NULL, NULL,542,8.67,1164,3.52,1469,0.82,404,0.5,273,3.66
2020-07-04 11:00:00,1611,4.72,1263,4.12, NULL, NULL,357,9.8,1205,4.07,1600,1.5,366,2.73,288,5.21
2020-07-04 12:00:00,1792,4.91,1225,3.59,10,30,313,7.99,1279,4.14,1577,1.4,400,2.25,254,8.66
2020-07-04 13:00:00,1921,3.75,1237,4.12,5,40,193,12.95,1322,6.13,1625,1.72,336,1.49,269,4.09
2020-07-04 14:00:00,1906,4.46,1244,5.71,8,25,95,20,1279,4.85,1515,1.72,220,0.91,240,5.42
2020-07-04 15:00:00,1813,4.47,1107,3.97,15,13.33,68,19.12,1108,5.32,1244,2.65,133,1.5,241,7.05
2020-07-04 16:00:00,1679,5.3,1038,4.14,6,16.67,19,15.79,1089,4.5,985,3.15,92,5.43,196,8.16
2020-07-04 17:00:00,1683,5.47,1091,7.15,14,14.29,110,8.18,966,4.35,1023,1.66,102,6.86,157,8.28
2020-07-04 18:00:00,1605,3.99,1061,5,22,40.91,135,20,1000,4.7,1099,2.18,80,3.75,160,9.38
2020-07-04 19:00:00,1500,3.2,1064,4.23,5,40,138,15.94,838,6.21,1087,2.3,191,5.76,146,8.9
2020-07-04 20:00:00,1534,3.65,1018,4.91,22,36.36,304,13.82,1042,5.47,1191,1.43,359,1.39,189,6.35
2020-07-04 21:00:00,1310,3.82,926,4,63,12.7,77,16.88,863,4.63,1023,3.03,272,3.68,221,4.98
2020-07-04 22:00:00,588,7.99,426,10.33,6,16.67,22,9.09,493,7.51,770,3.38,182,1.1,193,6.74
2020-07-04 23:00:00,386,6.48,265,4.91,12,41.67,27,22.22,353,9.07,602,2.49,168,2.98,134,5.97
2020-07-05 00:00:00,387,5.43,232,8.19,11,18.18,28,28.57,212,6.6,489,2.66,118,5.08,111,3.6
2020-07-05 01:00:00,348,7.18,172,6.4,13,23.08,28,14.29,158,3.8,365,3.56,73,4.11,80,6.25
2020-07-05 02:00:00,289,9.34,118,8.47,9,11.11,31,16.13,122,6.56,253,3.56,59,5.08,46,6.52
2020-07-05 03:00:00,230,6.09,113,7.96,22,40.91,23,13.04,104,0.96,207,2.42,48,2.08,48,0
2020-07-05 04:00:00,243,4.94,155,1.29,47,14.89,16,18.75,114,3.51,199,1.01,47,8.51,47,8.51
2020-07-05 05:00:00,202,5.45,176,2.84,83,7.23,31,6.45,135,4.44,228,0.88,40,0,33,3.03
2020-07-05 06:00:00,252,2.78,249,4.82,145,6.21,74,14.86,267,4.49,322,1.24,91,2.2,59,3.39
2020-07-05 07:00:00,449,2.9,467,4.28,246,6.1,159,9.43,464,3.45,590,1.69,156,1.28,107,4.67
2020-07-05 08:00:00,606,3.14,589,4.41,244,6.97,333,4.2,536,4.29,716,1.82,202,0.99,139,2.88
2020-07-05 09:00:00,823,4.5,695,4.46,255,9.02,450,3.78,709,3.1,869,1.96,217,1.38,176,1.7
2020-07-05 10:00:00,944,1.91,816,3.8,207,6.76,566,3.36,774,3.23,928,1.19,242,0.83,185,3.24
2020-07-05 11:00:00,1210,2.64,988,2.83,224,10.27,742,4.99,914,3.5,1204,1.08,288,0.35,233,3.86
2020-07-05 12:00:00,1428,2.87,1039,3.27,281,10.68,758,2.9,1020,2.55,1253,1.36,316,0.95,238,2.1
2020-07-05 13:00:00,1482,2.56,1108,3.34,337,7.72,836,2.75,1079,3.99,1310,1.53,334,0.9,284,3.17
2020-07-05 14:00:00,1544,2.78,1141,3.33,361,7.48,823,5.1,1162,4.99,1369,1.46,408,0.74,283,4.24
2020-07-05 15:00:00,1559,3.34,1154,4.33,270,8.89,829,4.46,1203,3.57,1405,1.07,428,1.17,275,2.55
2020-07-05 16:00:00,1548,2.71,1145,4.72,201,12.44,649,6.16,1231,4.63,1503,1.46,388,0.77,286,3.5
2020-07-05 17:00:00,1558,4.49,1189,4.37,573,7.68,820,5.49,1251,3.92,1514,1.72,426,0.7,306,2.94
2020-07-05 18:00:00,1500,2.33,1176,4.17,375,9.33,754,6.76,1252,4.87,1485,1.75,417,1.68,306,3.92
2020-07-05 19:00:00,1500,2.6,1173,4.43,402,12.19,666,4.65,1130,6.28,1483,1.55,348,1.72,277,2.89
2020-07-05 20:00:00,1488,3.36,1004,5.48,329,11.25,495,6.26,1033,5.61,1275,1.88,328,3.35,260,3.85
2020-07-05 21:00:00,1232,3.98,858,4.31,177,12.43,113,13.27,895,4.47,1016,2.07,312,1.28,242,3.72
2020-07-05 22:00:00,726,5.37,411,8.52,20,30,33,27.27,480,8.12,712,3.51,206,3.4,188,4.26
2020-07-05 23:00:00,429,6.53,182,7.14,24,45.83,48,25,278,5.76,543,2.03,157,1.91,125,4
2020-07-06 00:00:00,320,7.5,130,8.46,33,33.33,33,18.18,189,4.23,326,1.53,101,0.99,86,5.81
2020-07-06 01:00:00,217,6.91,88,3.41,13,30.77,16,18.75,121,9.09,243,2.88,63,0,54,7.41
2020-07-06 02:00:00,93,11.83,57,10.53,16,12.5,12,0,66,3.03,184,2.72,24,0,39,12.82
2020-07-06 03:00:00,86,3.49,59,11.86,13,15.38,9,33.33,61,3.28,132,3.03,26,7.69,34,8.82
2020-07-06 04:00:00,113,6.19,111,2.7,40,15,21,14.29,102,3.92,139,2.88,33,0,24,0
2020-07-06 05:00:00,237,7.59,267,5.24,57,8.77,67,7.46,246,5.28,368,2.72,68,0,47,2.13
2020-07-06 06:00:00,541,4.62,1118,3.49,124,4.03,268,6.34,1035,3.57,1591,1.45,269,1.86,110,8.18
2020-07-06 07:00:00,1109,3.25,1530,4.51,24,4.17,531,2.82,1858,3.44,2639,1.74,593,0.67,229,3.93
2020-07-06 08:00:00,1357,4.64,1396,4.08, NULL, NULL,583,5.15,1833,3.33,2597,1.31,554,2.17,207,7.25
2020-07-06 09:00:00,1525,3.48,1248,7.85, NULL, NULL,386,10.1,1482,3.98,1907,1.99,504,1.19,181,5.52
2020-07-06 10:00:00,1630,3.13,1248,4.97, NULL, NULL,229,13.1,1518,4.02,1947,1.54,493,1.83,198,8.08
2020-07-06 11:00:00,1801,4.33,1227,3.83,1,0,150,16.67,1479,5.27,1917,1.72,471,1.49,223,6.73
2020-07-06 12:00:00,1943,4.07,1156,4.76, NULL, NULL,36,22.22,1532,4.7,1844,1.57,411,2.43,165,7.27
2020-07-06 13:00:00,2037,3.24,1243,4.83, NULL, NULL,42,16.67,1491,4.36,1776,1.91,331,3.02,195,4.62
2020-07-06 14:00:00,2067,4.4,1181,4.57, NULL, NULL,21,23.81,1481,3.98,1790,1.51,226,5.75,154,4.55
2020-07-06 15:00:00,2189,3.93,1102,5.26, NULL, NULL,10,20,1425,5.19,1555,2.57,150,5.33,156,8.97
2020-07-06 16:00:00,2613,3.75,1032,6.01, NULL, NULL,10,50,1510,4.97,1307,3.29,88,4.55,172,8.14
2020-07-06 17:00:00,2852,2.98,1090,5.87, NULL, NULL,73,27.4,1602,5.62,1488,2.08,229,4.37,153,5.88
2020-07-06 18:00:00,2948,2.85,1084,5.9,1,0,103,19.42,1523,5.12,1315,2.74,245,4.49,171,9.36
2020-07-06 19:00:00,2427,3.83,1014,5.62, NULL, NULL,51,33.33,1166,5.49,1089,3.03,240,5,144,4.17
2020-07-06 20:00:00,2023,3.51,1136,5.63, NULL, NULL,28,32.14,1171,5.72,1339,1.72,312,2.56,160,8.12
2020-07-06 21:00:00,1224,6.21,949,5.16, NULL, NULL,8,25,1001,4.5,892,2.47,234,0.85,200,5.5
2020-07-06 22:00:00,396,5.56,356,12.36, NULL, NULL,16,25,505,6.14,702,3.85,187,3.21,200,6.5
2020-07-06 23:00:00,72,8.33,121,9.92,3,0,43,11.63,304,6.58,479,2.71,138,0,142,6.34
2020-07-07 00:00:00,85,9.41,133,8.27,4,25,18,11.11,212,4.72,413,2.18,110,3.64,87,3.45
2020-07-07 01:00:00,122,6.56,104,10.58,7,57.14,16,6.25,119,6.72,261,3.83,69,4.35,54,0
2020-07-07 02:00:00,129,11.63,52,1.92,1,0,6,0,73,1.37,175,4,42,7.14,32,3.12
2020-07-07 03:00:00,121,5.79,61,9.84,5,20,5,20,57,5.26,127,1.57,28,0,29,3.45
2020-07-07 04:00:00,122,3.28,118,5.08,31,6.45,19,21.05,110,4.55,144,0.69,36,0,32,0
2020-07-07 05:00:00,265,2.26,260,3.08,80,7.5,119,4.2,235,5.96,336,2.38,59,3.39,6,0
2020-07-07 06:00:00,518,4.63,1087,3.22,23,13.04,273,4.4,1022,2.45,1609,2.18,262,1.15,64,1.56
2020-07-07 07:00:00,1125,3.56,1495,5.22, NULL, NULL,503,4.17,1863,3.49,2567,2.84,549,0.73,143,5.59
2020-07-07 08:00:00,1331,4.43,1359,5.59, NULL, NULL,469,5.54,1748,3.38,2571,1.56,593,2.7,169,11.24
2020-07-07 09:00:00,1543,3.5,1332,5.11, NULL, NULL,224,8.48,1582,4.36,2284,2.1,482,1.66,192,4.69
2020-07-07 10:00:00,1599,5,1211,3.39, NULL, NULL,32,28.12,1529,5.04,2048,2.25,364,3.02,155,8.39
2020-07-07 11:00:00,1633,5.94,1201,3.41, NULL, NULL,4,25,1401,3.93,1929,1.87,141,7.09,145,6.21
2020-07-07 12:00:00,1924,4.26,1146,4.89, NULL, NULL,2,50,1339,5.3,1750,2.23,162,4.32,147,9.52
2020-07-07 13:00:00,1971,4.92,1169,4.62, NULL, NULL,1,0,1454,6.19,1567,2.04,121,6.61,156,7.05
2020-07-07 14:00:00,2118,4.25,1184,4.9, NULL, NULL,4,25,1451,6.34,1571,3.31,99,3.03,155,3.23
2020-07-07 15:00:00,2205,5.4,1086,4.79, NULL, NULL, NULL, NULL,1412,4.96,1190,5.71,31,6.45,161,8.07
2020-07-07 16:00:00,2556,4.42,1065,5.73, NULL, NULL,2,100,1361,5.58,635,7.09,25,16,142,6.34
2020-07-07 17:00:00,3001,5.26,1210,9.92, NULL, NULL, NULL, NULL,1546,4.85,764,2.75,12,25,174,9.2
2020-07-07 18:00:00,2722,3.78,1119,7.77, NULL, NULL,2,50,1288,5.98,793,2.14,21,9.52,113,5.31
2020-07-07 19:00:00,2421,3.1,1044,6.61, NULL, NULL,5,80,990,7.37,571,2.45,60,6.67,138,3.62
2020-07-07 20:00:00,1998,2.9,1110,7.39, NULL, NULL,45,13.33,1094,3.84,640,2.5,178,7.87,153,10.46
2020-07-07 21:00:00,1728,3.36,1026,5.26, NULL, NULL,12,16.67,1030,4.47,878,2.85,224,3.57,138,9.42
2020-07-07 22:00:00,992,7.66,553,9.4, NULL, NULL,1,0,640,5.78,597,4.19,161,5.59,153,5.88
2020-07-07 23:00:00,503,7.16,282,9.22,2,50,5,20,386,7.25,622,2.73,167,4.79,119,5.04
2020-07-08 00:00:00,449,8.02,186,9.14, NULL, NULL,9,22.22,229,5.24,395,2.53,101,1.98,88,5.68
2020-07-08 01:00:00,314,8.92,109,9.17, NULL, NULL,7,14.29,131,2.29,247,2.02,51,1.96,48,4.17
2020-07-08 02:00:00,203,7.39,80,10,2,0,8,12.5,112,5.36,189,2.65,54,7.41,40,2.5
2020-07-08 03:00:00,142,9.15,100,7,1,100,4,50,70,2.86,154,1.3,27,7.41,32,9.38
2020-07-08 04:00:00,148,7.43,151,5.3,29,24.14,13,15.38,112,0,181,3.31,38,2.63,31,0
2020-07-08 05:00:00,266,3.01,283,2.47,35,14.29,119,11.76,232,4.31,401,0.75,49,4.08,15,13.33
2020-07-08 06:00:00,516,3.29,1059,4.06,8,25,264,5.68,1070,3.55,1598,2,255,1.18,64,3.12
2020-07-08 07:00:00,1076,3.81,1431,4.4, NULL, NULL,429,5.83,1838,3.48,2550,3.69,581,1.89,110,5.45
2020-07-08 08:00:00,1440,4.72,1407,4.69, NULL, NULL,345,6.96,1766,3.34,2483,2.42,535,2.06,151,3.97
2020-07-08 09:00:00,1559,4.43,1282,3.12, NULL, NULL,82,15.85,1479,3.25,2068,2.27,486,2.06,154,3.9
2020-07-08 10:00:00,1707,4.39,1205,2.9, NULL, NULL,4,25,1411,3.47,1780,2.3,305,3.61,147,6.12
2020-07-08 11:00:00,1742,5.68,1198,4.67, NULL, NULL,1,0,1440,4.65,1704,2.82,158,8.86,146,6.85
2020-07-08 12:00:00,1892,5.6,1216,3.37, NULL, NULL,1,100,1389,5.47,1533,2.67,120,4.17,146,7.53
2020-07-08 13:00:00,2058,2.72,1179,4.75, NULL, NULL,1,0,1408,6.11,1246,3.93,86,2.33,141,5.67
2020-07-08 14:00:00,2152,2.42,1215,3.79, NULL, NULL,1,100,1335,3.82,1060,2.45,62,12.9,125,4.8
2020-07-08 15:00:00,2123,2.83,1119,4.74, NULL, NULL,1,100,1246,5.62,747,3.88,38,2.63,121,5.79
2020-07-08 16:00:00,2473,2.71,1016,5.81, NULL, NULL, NULL, NULL,1352,5.33,356,8.71,12,16.67,129,1.55
2020-07-08 17:00:00,3016,4.38,1011,7.72, NULL, NULL,1,0,1470,5.51,467,4.07,9,22.22,137,7.3
2020-07-08 18:00:00,2879,2.36,1039,6.06, NULL, NULL,2,100,1287,4.27,518,2.12,18,11.11,138,2.9
2020-07-08 19:00:00,2259,2.17,1051,6.09, NULL, NULL,4,75,969,6.19,347,5.48,59,6.78,118,5.93
2020-07-08 20:00:00,1947,2.62,1071,4.58, NULL, NULL,16,18.75,1107,5.6,392,3.32,190,4.74,109,5.5
2020-07-08 21:00:00,1549,2.26,1017,4.23, NULL, NULL,2,0,1020,5.39,725,2.48,195,5.64,135,6.67
2020-07-08 22:00:00,1132,4.77,572,7.52, NULL, NULL,1,100,603,7.3,41,14.63,152,2.63,140,5.71
2020-07-08 23:00:00,698,5.3,344,10.17, NULL, NULL,3,0,372,6.45, NULL, NULL,138,2.9,119,6.72
2020-07-09 00:00:00,487,8.83,208,6.25, NULL, NULL,6,33.33,238,7.14,1,100,117,3.42,78,5.13
2020-07-09 01:00:00,307,6.51,108,3.7, NULL, NULL,3,33.33,137,2.92, NULL, NULL,71,1.41,62,8.06
2020-07-09 02:00:00,217,10.14,88,4.55, NULL, NULL,7,42.86,90,1.11, NULL, NULL,54,0,38,7.89
2020-07-09 03:00:00,207,8.7,85,8.24, NULL, NULL,3,33.33,82,3.66,9,0,38,7.89,34,2.94
2020-07-09 04:00:00,123,3.25,147,4.08,16,25,3,0,98,2.04,181,1.1,39,0,27,3.7
2020-07-09 05:00:00,243,4.53,287,2.09,54,24.07,72,6.94,223,1.35,376,1.06,52,7.69,30,13.33
2020-07-09 06:00:00,527,4.36,1060,3.68,4,0,267,3,994,3.22,1612,1.24,226,2.65,80,6.25
2020-07-09 07:00:00,1078,3.15,1450,4.07, NULL, NULL,480,5.42,1825,3.45,2571,2.45,584,1.2,121,5.79
2020-07-09 08:00:00,1388,3.82,1314,5.18, NULL, NULL,365,8.22,1648,3.94,2336,2.31,543,2.76,166,6.02
2020-07-09 09:00:00,1549,3.81,1230,3.98, NULL, NULL,102,11.76,1489,4.63,1978,2.02,360,2.5,160,8.75
2020-07-09 10:00:00,1620,4.38,1240,4.27, NULL, NULL,5,20,1443,3.88,1636,2.57,187,8.02,151,7.28
2020-07-09 11:00:00,1550,4.77,1156,4.07, NULL, NULL,2,100,1310,3.66,1360,3.9,112,4.46,123,4.88
2020-07-09 12:00:00,1727,5.67,1150,4.96, NULL, NULL, NULL, NULL,1380,3.99,1174,4.17,87,9.2,110,0.91
2020-07-09 13:00:00,1786,5.54,1225,4.9, NULL, NULL, NULL, NULL,1323,5.67,1011,3.26,65,0,123,4.88
2020-07-09 14:00:00,1808,5.31,1137,6.42, NULL, NULL, NULL, NULL,1349,5.26,867,3.34,34,11.76,117,0.85
2020-07-09 15:00:00,1963,4.64,1109,5.95, NULL, NULL, NULL, NULL,1233,5.52,654,3.98,14,0,125,5.6
2020-07-09 16:00:00,2404,4.58,1088,6.16, NULL, NULL, NULL, NULL,1314,5.1,327,10.09,9,11.11,108,3.7
2020-07-09 17:00:00,2689,4.2,1018,6.58, NULL, NULL,2,100,1395,5.52,568,2.46,33,12.12,142,4.23
2020-07-09 18:00:00,2584,3.83,1163,5.67, NULL, NULL, NULL, NULL,1334,5.4,448,3.35,38,13.16,123,4.88
2020-07-09 19:00:00,2101,3.14,1075,8.84, NULL, NULL,1,0,1134,6,376,5.85,62,14.52,129,3.1
2020-07-09 20:00:00,1915,3.13,951,5.57, NULL, NULL,8,12.5,1173,5.97,506,2.17,118,2.54,141,5.67
2020-07-09 21:00:00,1618,3.03,1008,5.06, NULL, NULL, NULL, NULL,1073,5.59,658,3.8,146,6.85,113,7.08
2020-07-09 22:00:00,1059,5.1,530,8.87, NULL, NULL, NULL, NULL,657,6.54,20,5,138,7.25,132,5.3
2020-07-09 23:00:00,677,4.87,331,9.37, NULL, NULL,2,100,406,6.4, NULL, NULL,117,2.56,104,7.69
2020-07-10 00:00:00,594,6.9,223,7.17, NULL, NULL,3,66.67,267,4.49, NULL, NULL,114,6.14,102,5.88
2020-07-10 01:00:00,387,8.53,156,10.9, NULL, NULL,5,60,142,6.34, NULL, NULL,63,1.59,57,7.02
2020-07-10 02:00:00,211,8.53,98,9.18, NULL, NULL,8,37.5,113,10.62, NULL, NULL,51,3.92,44,6.82
2020-07-10 03:00:00,178,9.55,92,5.43, NULL, NULL,6,16.67,80,6.25,5,20,26,0,34,5.88
2020-07-10 04:00:00,158,5.06,150,5.33,12,33.33,6,16.67,124,6.45,184,1.09,27,3.7,25,0
2020-07-10 05:00:00,257,3.5,313,2.24,29,13.79,101,7.92,260,4.23,426,3.52,55,9.09,4,0
2020-07-10 06:00:00,544,4.23,1102,2.99,3,66.67,271,6.27,991,4.54,1572,1.72,255,2.75,63,4.76
2020-07-10 07:00:00,1002,4.19,1484,4.18, NULL, NULL,380,5.53,1754,3.36,2513,3.34,539,0.93,91,7.69
2020-07-10 08:00:00,1363,3.3,1347,5.57, NULL, NULL,282,7.09,1797,3.51,2455,2.08,566,1.77,176,9.09
2020-07-10 09:00:00,1437,4.66,1189,3.36, NULL, NULL,75,9.33,1447,4.28,1795,1.95,433,3.46,140,5.71
2020-07-10 10:00:00,1324,3.47,1329,4.74, NULL, NULL,6,33.33,1492,4.56,1723,3.02,212,6.6,147,4.08
2020-07-10 11:00:00,1433,3.56,1299,5.54, NULL, NULL,2,0,1435,5.09,1563,2.94,101,11.88,122,5.74
2020-07-10 12:00:00,1625,3.32,1247,5.69, NULL, NULL,1,100,1399,4.86,1242,4.03,186,4.84,134,5.22
2020-07-10 13:00:00,1801,4.28,1244,5.23, NULL, NULL, NULL, NULL,1468,6.4,1140,3.42,96,6.25,125,8.8
2020-07-10 14:00:00,1859,4.14,1252,5.19, NULL, NULL, NULL, NULL,1436,4.81,932,3.43,49,6.12,135,2.96
2020-07-10 15:00:00,2109,4.55,1145,6.99, NULL, NULL, NULL, NULL,1432,4.47,600,6.5,42,19.05,127,3.94
2020-07-10 16:00:00,2605,4.38,1206,6.3, NULL, NULL, NULL, NULL,1447,5.25,405,7.41,37,13.51,138,3.62
2020-07-10 17:00:00,2590,3.36,1135,6.08, NULL, NULL,3,33.33,1538,5.53,858,3.73,115,6.09,147,7.48
2020-07-10 18:00:00,2330,3.05,1133,6.8, NULL, NULL, NULL, NULL,1295,6.41,806,2.73,85,4.71,116,7.76
2020-07-10 19:00:00,1996,2.45,1108,7.58, NULL, NULL,1,100,1153,5.98,732,2.73,166,7.23,115,5.22
2020-07-10 20:00:00,2003,2.25,1110,6.31, NULL, NULL,5,60,1216,5.18,805,2.86,286,5.94,127,4.72
2020-07-10 21:00:00,1689,2.78,982,3.77, NULL, NULL,4,100,1019,6.08,870,3.56,232,8.19,113,4.42
2020-07-10 22:00:00,1129,6.11,537,8.19, NULL, NULL,1,100,652,5.67,24,0,174,8.05,135,5.19
2020-07-10 23:00:00,732,6.15,403,7.2, NULL, NULL,1,100,436,8.26,20,5,148,0.68,124,3.23
2020-07-11 00:00:00,661,6.51,260,5.38, NULL, NULL,4,75,297,4.04,6,16.67,139,4.32,124,7.26
2020-07-11 01:00:00,429,4.66,216,7.87, NULL, NULL,4,25,192,7.81,2,0,81,2.47,90,12.22
2020-07-11 02:00:00,315,4.44,121,5.79, NULL, NULL,5,60,174,6.32,180,7.22,62,4.84,49,6.12
2020-07-11 03:00:00,269,6.32,144,7.64, NULL, NULL,7,28.57,141,3.55,107,7.48,45,2.22,58,5.17
2020-07-11 04:00:00,246,2.85,181,3.31,6,16.67,17,17.65,153,2.61,200,1,46,2.17,27,0
2020-07-11 05:00:00,226,3.98,194,2.06,24,20.83,74,14.86,182,3.85,285,2.11,34,0,35,14.29
2020-07-11 06:00:00,405,1.48,451,3.77,3,33.33,212,4.25,437,2.06,576,1.91,110,4.55,31,6.45
2020-07-11 07:00:00,666,1.8,825,4, NULL, NULL,301,5.98,766,3.52,959,2.5,264,3.03,60,1.67
2020-07-11 08:00:00,965,3.63,946,7.4, NULL, NULL,307,6.84,929,3.01,1120,1.79,302,2.65,77,3.9
2020-07-11 09:00:00,1316,3.88,1052,5.04, NULL, NULL,213,10.8,1030,2.82,1317,2.05,321,2.49,111,4.5
2020-07-11 10:00:00,1500,4.53,1055,2.65, NULL, NULL,61,27.87,1072,4.1,1337,2.24,299,6.02,112,5.36
2020-07-11 11:00:00,1472,5.16,1092,3.21, NULL, NULL,12,16.67,1089,5.33,1301,2.38,153,7.19,101,5.94
2020-07-11 12:00:00,1579,3.99,1129,3.9, NULL, NULL,3,33.33,1191,3.61,1236,2.99,189,3.7,91,5.49
2020-07-11 13:00:00,1681,3.09,1107,2.98, NULL, NULL,11,18.18,1180,5.59,1146,2.36,265,6.79,93,1.08
2020-07-11 14:00:00,1640,2.62,1115,3.59, NULL, NULL,82,14.63,1114,5.66,1194,1.93,301,2.33,95,4.21
2020-07-11 15:00:00,1524,2.82,1160,3.97, NULL, NULL,81,13.58,1019,4.32,1307,1.99,276,4.35,140,4.29
2020-07-11 16:00:00,1487,4.24,957,4.49,1,100,59,13.56,1027,4.67,965,2.9,134,2.99,95,10.53
2020-07-11 17:00:00,1393,4.59,1079,7.6,2,0,45,11.11,963,5.71,981,2.24,130,3.85,105,7.62
2020-07-11 18:00:00,1317,2.73,1133,5.65,3,33.33,64,20.31,949,6.22,1026,2.05,151,4.64,82,8.54
2020-07-11 19:00:00,1372,2.55,1044,5.08,20,25,141,13.48,786,7.38,1049,1.91,244,4.1,128,8.59
